	Pressure Time	Pressure 	Cycles Remaining	Recipe	Loop
	48.919	 0.343	100	100c_tio2	
	49.068	 0.339	100	100c_tio2	
	49.219	 0.339	100	100c_tio2	
	49.368	 0.339	100	100c_tio2	
	49.517	 0.339	100	100c_tio2	
	49.668	 0.338	100	100c_tio2	
	49.818	 0.338	100	100c_tio2	
	49.966	 0.338	100	100c_tio2	
	50.118	 0.338	100	100c_tio2	
	50.267	 0.338	100	100c_tio2	
	50.417	 0.338	100	100c_tio2	
	50.567	 0.338	100	100c_tio2	
	50.717	 0.338	100	100c_tio2	
	50.867	 0.338	100	100c_tio2	
	51.018	 0.338	100	100c_tio2	
	51.170	 0.338	100	100c_tio2	
	51.317	 0.337	100	100c_tio2	
	51.470	 0.338	100	100c_tio2	
	51.616	 0.337	100	100c_tio2	
	51.770	 0.338	100	100c_tio2	
	51.916	 0.338	100	100c_tio2	
	52.070	 0.338	100	100c_tio2	
	52.218	 0.338	100	100c_tio2	
	52.366	 0.338	100	100c_tio2	
	52.517	 0.338	100	100c_tio2	
	52.693	 0.340	100	100c_tio2	
	52.817	 0.338	100	100c_tio2	
	52.967	 0.338	100	100c_tio2	
	53.117	 0.338	100	100c_tio2	
	53.269	 0.338	100	100c_tio2	
	53.419	 0.343	100	100c_tio2	
	53.570	 0.342	100	100c_tio2	
	53.716	 0.342	100	100c_tio2	
	53.867	 0.342	100	100c_tio2	
	54.016	 0.343	100	100c_tio2	
	54.169	 0.342	100	100c_tio2	
	54.317	 0.342	100	100c_tio2	
	54.467	 0.342	100	100c_tio2	
	54.697	 0.344	100	100c_tio2	
	54.768	 0.342	100	100c_tio2	
	54.916	 0.342	100	100c_tio2	
	55.068	 0.342	100	100c_tio2	
	55.216	 0.342	100	100c_tio2	
	55.368	 0.342	100	100c_tio2	
	55.517	 0.342	100	100c_tio2	
	55.668	 0.342	100	100c_tio2	
	55.817	 0.343	100	100c_tio2	
	55.967	 0.343	100	100c_tio2	
	56.118	 0.343	100	100c_tio2	
	56.266	 0.343	100	100c_tio2	
	56.420	 0.339	100	100c_tio2	
	56.567	 0.339	100	100c_tio2	
	56.717	 0.339	100	100c_tio2	
	56.868	 0.339	100	100c_tio2	
	57.017	 0.343	100	100c_tio2	
	57.168	 0.343	100	100c_tio2	
	57.317	 0.343	100	100c_tio2	
	57.466	 0.338	100	100c_tio2	
	57.617	 0.338	100	100c_tio2	
	57.768	 0.339	100	100c_tio2	
	57.917	 0.338	100	100c_tio2	
	58.068	 0.338	100	100c_tio2	
	58.218	 0.338	100	100c_tio2	
	58.367	 0.338	100	100c_tio2	
	58.517	 0.337	100	100c_tio2	
	58.703	 0.339	100	100c_tio2	
	58.817	 0.338	100	100c_tio2	
	58.968	 0.338	100	100c_tio2	
	59.117	 0.338	100	100c_tio2	
	59.269	 0.338	100	100c_tio2	
	59.417	 0.337	100	100c_tio2	
	59.571	 0.338	100	100c_tio2	
	59.716	 0.338	100	100c_tio2	
	59.866	 0.337	100	100c_tio2	
	60.018	 0.337	100	100c_tio2	
	60.167	 0.337	100	100c_tio2	
	60.317	 0.337	100	100c_tio2	
	60.467	 0.338	100	100c_tio2	
	60.694	 0.340	100	100c_tio2	
	60.767	 0.338	100	100c_tio2	
	60.917	 0.338	100	100c_tio2	
	61.068	 0.338	100	100c_tio2	
	61.217	 0.338	100	100c_tio2	
	61.367	 0.339	100	100c_tio2	
	61.516	 0.338	100	100c_tio2	
	61.667	 0.338	100	100c_tio2	
	61.816	 0.339	100	100c_tio2	
	61.966	 0.339	100	100c_tio2	
	62.117	 0.338	100	100c_tio2	
	62.268	 0.337	100	100c_tio2	
	62.419	 0.338	100	100c_tio2	
	62.568	 0.338	100	100c_tio2	
	62.718	 0.338	100	100c_tio2	
	62.867	 0.338	100	100c_tio2	
	63.019	 0.338	100	100c_tio2	
	63.167	 0.338	100	100c_tio2	
	63.316	 0.338	100	100c_tio2	
	63.467	 0.338	100	100c_tio2	
	63.616	 0.338	100	100c_tio2	
	63.768	 0.338	100	100c_tio2	
	63.918	 0.338	100	100c_tio2	
	64.067	 0.338	100	100c_tio2	
	64.218	 0.339	100	100c_tio2	
	64.367	 0.339	100	100c_tio2	
	64.516	 0.339	100	100c_tio2	
	64.700	 0.339	100	100c_tio2	
	64.817	 0.339	100	100c_tio2	
	64.967	 0.339	100	100c_tio2	
	65.117	 0.339	100	100c_tio2	
	65.268	 0.339	100	100c_tio2	
	65.417	 0.339	100	100c_tio2	
	65.569	 0.339	100	100c_tio2	
	65.717	 0.339	100	100c_tio2	
	65.867	 0.339	100	100c_tio2	
	66.017	 0.333	100	100c_tio2	
	66.169	 0.332	100	100c_tio2	
	66.317	 0.332	100	100c_tio2	
	66.466	 0.332	100	100c_tio2	
	66.701	 0.333	100	100c_tio2	
	66.767	 0.331	100	100c_tio2	
	66.917	 0.332	100	100c_tio2	
	67.067	 0.332	100	100c_tio2	
	67.216	 0.338	100	100c_tio2	
	67.367	 0.338	100	100c_tio2	
	67.518	 0.332	100	100c_tio2	
	67.669	 0.332	100	100c_tio2	
	67.818	 0.332	100	100c_tio2	
	67.967	 0.337	100	100c_tio2	
	68.117	 0.337	100	100c_tio2	
	68.267	 0.337	100	100c_tio2	
	68.417	 0.338	100	100c_tio2	
	68.567	 0.338	100	100c_tio2	
	68.717	 0.338	100	100c_tio2	
	68.869	 0.338	100	100c_tio2	
	69.017	 0.333	100	100c_tio2	
	69.167	 0.332	100	100c_tio2	
	69.317	 0.332	100	100c_tio2	
	69.468	 0.332	100	100c_tio2	
	69.620	 0.332	100	100c_tio2	
	69.767	 0.332	100	100c_tio2	
	69.918	 0.332	100	100c_tio2	
	70.067	 0.338	100	100c_tio2	
	70.217	 0.338	100	100c_tio2	
	70.366	 0.338	100	100c_tio2	
	70.517	 0.332	100	100c_tio2	
	70.696	 0.335	100	100c_tio2	
	70.817	 0.332	100	100c_tio2	
	70.969	 0.335	100	100c_tio2	
	71.117	 0.338	100	100c_tio2	
	71.268	 0.338	100	100c_tio2	
	71.418	 0.338	100	100c_tio2	
	71.570	 0.338	100	100c_tio2	
	71.717	 0.338	100	100c_tio2	
	71.867	 0.338	100	100c_tio2	
	72.018	 0.338	100	100c_tio2	
	72.167	 0.339	100	100c_tio2	
	72.318	 0.333	100	100c_tio2	
	72.468	 0.333	100	100c_tio2	
	72.693	 0.333	100	100c_tio2	
	72.767	 0.333	100	100c_tio2	
	72.918	 0.333	100	100c_tio2	
	73.067	 0.339	100	100c_tio2	
	73.218	 0.339	100	100c_tio2	
	73.368	 0.339	100	100c_tio2	
	73.519	 0.339	100	100c_tio2	
	73.669	 0.339	100	100c_tio2	
	73.818	 0.339	100	100c_tio2	
	73.968	 0.339	100	100c_tio2	
	74.117	 0.338	100	100c_tio2	
	74.267	 0.338	100	100c_tio2	
	74.418	 0.338	100	100c_tio2	
	74.567	 0.338	100	100c_tio2	
	74.718	 0.339	100	100c_tio2	
	74.867	 0.338	100	100c_tio2	
	75.017	 0.338	100	100c_tio2	
	75.168	 0.338	100	100c_tio2	
	75.316	 0.338	100	100c_tio2	
	75.466	 0.338	100	100c_tio2	
	75.616	 0.337	100	100c_tio2	
	75.767	 0.338	100	100c_tio2	
	75.917	 0.338	100	100c_tio2	
	76.067	 0.332	100	100c_tio2	
	76.217	 0.332	100	100c_tio2	
	76.368	 0.331	100	100c_tio2	
	76.517	 0.338	100	100c_tio2	
	76.694	 0.340	100	100c_tio2	
	76.816	 0.338	100	100c_tio2	
	76.968	 0.338	100	100c_tio2	
	77.116	 0.332	100	100c_tio2	
	77.268	 0.332	100	100c_tio2	
	77.417	 0.332	100	100c_tio2	
	77.570	 0.339	100	100c_tio2	
	77.717	 0.338	100	100c_tio2	
	77.868	 0.338	100	100c_tio2	
	78.018	 0.333	100	100c_tio2	
	78.169	 0.332	100	100c_tio2	
	78.318	 0.333	100	100c_tio2	
	78.467	 0.332	100	100c_tio2	
	78.696	 0.341	100	100c_tio2	
	78.768	 0.338	100	100c_tio2	
	78.918	 0.338	100	100c_tio2	
	79.068	 0.333	100	100c_tio2	
	79.216	 0.332	100	100c_tio2	
	79.368	 0.332	100	100c_tio2	
	79.518	 0.334	100	100c_tio2	
	79.670	 0.338	100	100c_tio2	
	79.817	 0.338	100	100c_tio2	
	79.967	 0.338	100	100c_tio2	
	80.117	 0.333	100	100c_tio2	
	80.267	 0.332	100	100c_tio2	
	80.418	 0.333	100	100c_tio2	
	80.566	 0.333	100	100c_tio2	
	80.717	 0.333	100	100c_tio2	
	80.868	 0.333	100	100c_tio2	
	81.016	 0.333	100	100c_tio2	
	81.168	 0.333	100	100c_tio2	
