	Heater Time	Heater 6 	Heater 7	Heater 8	Heater 9	Heater 10	Heater 11	Heater 12	Heater 13	Heater 14	Heater 15	Heater 16	Heater 17	Program Time	MFC 1	MFC Time	Cycles Remaining	Recipe	Loop
	180.2	80.0	79.5	99.0	100.5	80.0	75.0	26.4	27.0	949973.8	19.959	181.832	550	100c_tio2	
	184.2	80.1	79.5	99.0	100.5	79.9	75.0	26.4	27.0	949976.8	20.001	184.834	550	100c_tio2	
	186.2	80.1	79.6	99.1	100.5	79.9	75.0	26.4	27.0	949979.8	19.992	187.831	550	100c_tio2	
	190.2	80.1	79.6	99.2	100.5	79.9	75.0	26.4	27.0	949982.8	19.992	190.833	550	100c_tio2	
	192.2	80.1	79.6	99.2	100.5	79.9	75.0	26.4	27.0	949985.8	19.959	193.832	550	100c_tio2	
	196.2	80.1	79.6	99.3	100.5	80.0	75.0	26.4	27.0	949988.8	19.998	196.832	550	100c_tio2	
	198.2	80.1	79.5	99.3	100.5	80.0	75.0	26.4	27.0	949991.8	19.998	199.834	550	100c_tio2	
	202.2	80.1	79.5	99.4	100.5	79.9	75.0	26.4	27.0	949994.8	19.992	202.831	550	100c_tio2	
	204.2	80.0	79.5	99.3	100.5	79.9	75.0	26.4	27.0	949997.8	20.013	205.833	550	100c_tio2	
	208.2	80.1	79.6	99.3	100.5	79.9	75.0	26.4	27.0	950000.8	20.001	208.832	550	100c_tio2	
	210.2	80.1	79.6	99.4	100.6	80.0	75.0	26.4	27.0	950003.8	20.007	211.835	550	100c_tio2	
	214.2	80.1	79.6	99.3	100.6	79.9	75.0	26.4	27.0	950006.8	20.001	214.830	550	100c_tio2	
	216.2	80.1	79.6	99.2	100.6	79.9	75.0	26.4	27.0	950009.8	19.998	217.832	550	100c_tio2	
	220.2	80.1	79.6	99.2	100.6	80.0	75.0	26.4	27.0	950012.8	20.001	220.832	550	100c_tio2	
	222.2	80.0	79.6	99.1	100.5	79.9	75.0	26.4	27.0	950015.8	20.013	223.833	550	100c_tio2	
	226.2	80.0	79.6	99.2	100.5	80.0	75.0	26.4	27.0	950018.8	19.998	226.832	550	100c_tio2	
	228.2	80.0	79.6	99.2	100.5	79.9	75.0	26.4	27.0	950021.8	20.004	229.831	550	100c_tio2	
	232.2	80.1	79.5	99.2	100.5	80.0	75.0	26.4	27.0	950024.8	19.995	232.833	550	100c_tio2	
	234.2	80.0	79.5	99.3	100.5	79.9	75.0	26.4	27.0	950027.8	19.998	235.830	550	100c_tio2	
	238.2	80.0	79.6	99.4	100.5	80.0	75.0	26.4	27.0	950030.8	20.001	238.833	550	100c_tio2	
	240.2	80.1	79.6	99.5	100.5	80.0	75.0	26.4	27.0	950033.8	20.001	241.833	550	100c_tio2	
	244.2	80.0	79.6	99.4	100.5	80.0	75.0	26.4	27.0	950036.8	20.001	244.833	550	100c_tio2	
	246.2	80.0	79.5	99.3	100.5	80.0	74.9	26.4	27.0	950039.8	19.998	247.832	550	100c_tio2	
	250.2	80.1	79.6	99.4	100.5	80.0	75.0	26.4	27.0	950042.8	20.001	250.832	550	100c_tio2	
	252.2	80.0	79.6	99.4	100.4	80.0	75.0	26.4	27.0	950045.8	19.998	253.832	550	100c_tio2	
	256.2	80.0	79.6	99.5	100.5	80.0	75.0	26.4	26.9	950048.8	20.001	256.834	550	100c_tio2	
	258.2	80.1	79.6	99.5	100.5	80.0	75.0	26.4	26.9	950051.8	19.998	259.833	550	100c_tio2	
	262.2	80.1	79.6	99.5	100.5	79.9	75.0	26.4	26.9	950054.8	20.004	262.832	550	100c_tio2	
	264.2	80.1	79.6	99.5	100.5	80.0	75.0	26.4	26.9	950057.8	19.998	265.832	550	100c_tio2	
	268.2	80.1	79.6	99.5	100.5	79.9	75.0	26.4	27.0	950060.8	20.010	268.831	550	100c_tio2	
	270.2	80.1	79.6	99.5	100.5	80.0	75.0	26.4	27.0	950063.8	19.995	271.833	550	100c_tio2	
	274.2	80.0	79.6	99.6	100.4	79.9	75.0	26.4	26.9	950066.8	19.965	274.833	550	100c_tio2	
	276.2	80.1	79.6	99.6	100.4	79.9	75.0	26.4	26.9	950069.8	20.007	277.832	550	100c_tio2	
	280.2	80.1	79.6	99.7	100.4	80.0	75.0	26.4	27.0	950072.8	20.001	280.832	550	100c_tio2	
	282.2	80.1	79.6	99.8	100.5	79.9	75.0	26.4	27.0	950075.8	20.004	283.832	550	100c_tio2	
	286.2	80.1	79.7	99.9	100.5	80.0	75.0	26.4	27.0	950078.8	19.992	286.832	550	100c_tio2	
	288.2	80.0	79.7	99.8	100.4	80.0	75.0	26.4	26.9	950081.8	19.998	289.832	550	100c_tio2	
	292.2	80.0	79.6	99.8	100.4	79.9	75.0	26.4	26.9	950084.8	19.998	292.834	550	100c_tio2	
	294.2	80.0	79.7	99.7	100.3	80.0	75.0	26.4	26.9	950087.8	20.001	295.833	550	100c_tio2	
	298.2	80.0	79.7	99.7	100.4	79.9	75.0	26.4	26.9	950090.8	20.007	298.834	550	100c_tio2	
	300.2	80.0	79.7	99.7	100.3	79.9	75.0	26.3	26.9	950093.8	20.007	301.832	550	100c_tio2	
	304.2	80.1	79.7	99.6	100.3	79.9	75.0	26.4	27.0	950096.8	19.998	304.834	550	100c_tio2	
	306.2	80.0	79.7	99.5	100.3	80.0	75.0	26.4	27.0	950099.8	20.004	307.832	550	100c_tio2	
	310.2	80.0	79.7	99.5	100.4	79.9	75.0	26.3	26.9	950102.8	20.001	310.834	550	100c_tio2	
	312.2	80.1	79.7	99.5	100.4	80.0	75.0	26.4	26.9	950105.8	19.998	313.832	550	100c_tio2	
	316.2	80.0	79.7	99.5	100.4	80.0	75.0	26.4	26.9	950108.8	20.007	316.834	550	100c_tio2	
	318.2	80.0	79.7	99.6	100.3	79.9	75.0	26.4	26.9	950111.8	19.998	319.833	550	100c_tio2	
	322.2	80.0	79.7	99.7	100.4	79.9	75.0	26.4	26.9	950114.8	19.989	322.831	550	100c_tio2	
	324.2	80.0	79.7	99.7	100.4	80.0	75.0	26.4	26.9	950117.8	20.001	325.833	550	100c_tio2	
	328.2	80.1	79.7	99.9	100.4	80.0	75.0	26.4	26.9	950120.8	20.004	328.833	550	100c_tio2	
	330.2	80.0	79.7	99.9	100.4	80.0	75.0	26.4	26.9	950123.8	19.995	331.831	550	100c_tio2	
	334.2	80.0	79.7	99.9	100.4	79.9	75.0	26.4	26.9	950126.8	20.001	334.832	550	100c_tio2	
	336.2	80.1	79.7	100.0	100.3	79.9	75.0	26.4	26.9	950129.8	20.007	337.834	550	100c_tio2	
	340.2	80.0	79.7	100.0	100.3	79.9	75.0	26.4	26.9	950132.8	19.989	340.831	550	100c_tio2	goto;04550
	342.2	80.1	79.7	100.1	100.4	80.0	75.0	26.4	26.9	950135.8	20.007	343.833	549	100c_tio2	
	346.2	80.0	79.7	100.1	100.3	80.0	75.0	26.3	26.9	950138.8	19.998	346.832	549	100c_tio2	
	348.2	80.0	79.7	100.1	100.4	79.9	75.0	26.4	26.9	950141.8	20.001	349.833	549	100c_tio2	
	352.2	80.1	79.8	100.2	100.3	80.0	75.0	26.3	26.9	950144.8	19.989	352.832	549	100c_tio2	
	354.2	80.0	79.7	100.3	100.3	79.9	74.9	26.3	26.9	950147.8	19.995	355.833	549	100c_tio2	
	358.2	80.0	79.8	100.4	100.4	80.0	75.0	26.4	26.9	950150.8	19.998	358.830	549	100c_tio2	
	360.2	80.1	79.8	100.4	100.3	79.9	75.0	26.3	26.9	950153.8	20.044	361.831	549	100c_tio2	
	364.2	80.0	79.8	100.6	100.3	80.0	74.9	26.3	26.9	950156.8	20.023	364.831	549	100c_tio2	
	366.2	80.0	79.8	100.6	100.3	80.0	74.9	26.4	26.9	950159.8	19.995	367.830	549	100c_tio2	
	370.2	80.1	79.8	100.6	100.3	79.9	74.9	26.3	26.9	950162.8	20.004	370.832	549	100c_tio2	
	372.2	80.0	79.8	100.7	100.3	80.0	75.0	26.4	26.9	950165.8	19.995	373.831	549	100c_tio2	
	376.2	80.0	79.8	100.6	100.2	79.9	74.9	26.3	26.9	950168.8	19.998	376.830	549	100c_tio2	
	378.2	80.0	79.8	100.6	100.3	80.0	74.9	26.3	26.9	950171.8	20.001	379.830	549	100c_tio2	
	382.2	80.0	79.8	100.6	100.2	80.0	74.9	26.3	26.9	950174.8	20.001	382.832	548	100c_tio2	
	384.2	80.0	79.8	100.5	100.2	80.0	74.9	26.4	26.9	950177.8	20.001	385.832	548	100c_tio2	
	388.2	80.0	79.8	100.4	100.2	79.9	74.9	26.3	26.9	950180.8	19.965	388.832	548	100c_tio2	
	390.2	80.0	79.8	100.3	100.2	80.0	75.0	26.3	26.9	950183.8	19.959	391.832	548	100c_tio2	
	394.2	80.0	79.8	100.2	100.2	79.9	74.9	26.3	26.9	950186.8	19.998	394.832	548	100c_tio2	
	396.2	80.0	79.8	100.1	100.2	80.0	74.9	26.3	26.9	950189.8	20.004	397.832	548	100c_tio2	
	400.2	80.0	79.8	100.1	100.2	80.0	74.9	26.3	26.9	950192.8	20.001	400.833	548	100c_tio2	
	402.2	80.0	79.8	100.1	100.2	79.9	74.9	26.3	26.9	950195.8	20.007	403.833	548	100c_tio2	
	406.2	80.1	79.9	100.2	100.3	79.9	75.0	26.3	26.9	950198.8	20.004	406.833	548	100c_tio2	
	408.2	80.0	79.8	100.2	100.3	80.0	74.9	26.3	26.9	950201.8	20.004	409.832	548	100c_tio2	
	412.2	80.0	79.8	100.2	100.3	80.0	74.9	26.3	26.9	950204.8	20.004	412.832	548	100c_tio2	
	414.2	80.0	79.8	100.2	100.2	80.0	74.9	26.4	26.9	950207.8	19.995	415.834	548	100c_tio2	
	418.2	80.0	79.9	100.2	100.3	79.9	74.9	26.3	26.9	950210.8	20.001	418.832	548	100c_tio2	
	420.2	80.0	79.8	100.3	100.2	80.0	75.0	26.3	26.9	950213.8	20.001	421.834	548	100c_tio2	
	424.2	80.0	79.8	100.4	100.2	79.9	74.9	26.3	26.9	950216.8	19.998	424.833	547	100c_tio2	
	426.2	80.0	79.9	100.4	100.2	80.0	74.9	26.3	26.9	950219.8	20.007	427.832	547	100c_tio2	
	430.2	80.0	79.8	100.4	100.2	80.0	74.9	26.3	26.9	950222.8	20.001	430.831	547	100c_tio2	
	432.2	80.0	79.8	100.4	100.2	80.0	74.9	26.3	26.9	950225.8	20.001	433.832	547	100c_tio2	
	436.2	80.0	79.9	100.4	100.2	80.0	75.0	26.4	26.9	950228.8	20.001	436.834	547	100c_tio2	
	438.2	80.0	79.9	100.4	100.2	79.9	74.9	26.3	26.8	950231.8	20.007	439.835	547	100c_tio2	
	442.2	80.0	79.9	100.4	100.2	79.9	75.0	26.3	26.9	950234.8	19.962	442.831	547	100c_tio2	
	444.2	80.0	79.9	100.4	100.2	80.0	74.9	26.3	26.9	950237.8	19.983	445.832	547	100c_tio2	
	448.2	80.0	79.8	100.5	100.2	80.0	74.9	26.3	26.9	950240.8	19.995	448.833	547	100c_tio2	
	450.2	80.0	79.8	100.5	100.2	79.9	74.9	26.3	26.8	950243.8	20.038	451.832	547	100c_tio2	
	454.2	80.0	79.9	100.5	100.2	80.0	74.9	26.3	26.9	950246.8	20.001	454.834	547	100c_tio2	
	456.2	80.0	79.9	100.5	100.2	80.0	74.9	26.3	26.9	950249.8	20.001	457.831	547	100c_tio2	
	460.2	80.0	79.9	100.4	100.2	80.0	74.9	26.3	26.9	950252.8	20.001	460.831	547	100c_tio2	
	462.2	80.0	79.9	100.4	100.2	80.0	75.0	26.3	26.9	950255.8	20.007	463.832	546	100c_tio2	
	466.2	80.0	79.9	100.5	100.2	80.0	75.0	26.3	26.9	950258.8	20.010	466.834	546	100c_tio2	
	468.2	80.0	79.9	100.4	100.2	80.0	74.9	26.3	26.9	950261.8	19.998	469.833	546	100c_tio2	
	472.2	80.0	79.9	100.3	100.1	80.0	74.9	26.3	26.9	950264.8	20.010	472.833	546	100c_tio2	
	474.2	80.0	79.9	100.3	100.2	80.0	74.9	26.3	26.9	950267.8	20.001	475.832	546	100c_tio2	
	478.2	80.0	79.9	100.2	100.1	79.9	74.9	26.3	26.9	950270.8	19.998	478.832	546	100c_tio2	
	480.2	80.0	79.9	100.2	100.1	80.0	75.0	26.3	26.9	950273.8	19.995	481.832	546	100c_tio2	
	484.2	80.0	79.9	100.1	100.1	80.0	74.9	26.3	26.8	950276.8	19.998	484.832	546	100c_tio2	
	486.2	80.0	79.9	100.1	100.1	80.0	74.9	26.3	26.9	950279.8	20.013	487.832	546	100c_tio2	
	490.2	80.0	79.9	100.1	100.1	80.0	75.0	26.3	26.9	950282.8	20.004	490.834	546	100c_tio2	
	492.2	80.0	79.9	100.1	100.0	80.0	74.9	26.3	26.8	950285.8	20.004	493.832	546	100c_tio2	
	496.2	80.0	79.9	100.0	100.0	80.0	74.9	26.3	26.9	950288.8	20.010	496.832	546	100c_tio2	
	498.2	80.0	79.9	100.0	100.0	80.0	74.9	26.3	26.8	950291.8	19.989	499.833	546	100c_tio2	
	502.2	80.0	79.9	100.0	100.1	80.0	74.9	26.3	26.9	950294.8	20.010	502.832	546	100c_tio2	
	504.2	80.0	80.0	100.1	100.1	80.0	74.9	26.3	26.9	950297.8	20.007	505.833	545	100c_tio2	
	508.2	80.0	79.9	100.1	100.1	80.0	74.9	26.3	26.9	950300.8	19.995	508.833	545	100c_tio2	
	510.2	80.0	79.9	100.1	100.0	79.9	75.0	26.3	26.8	950303.8	20.010	511.831	545	100c_tio2	
	514.2	80.0	79.9	100.2	100.0	79.9	74.9	26.3	26.9	950306.8	19.995	514.834	545	100c_tio2	
	516.2	80.0	79.9	100.3	100.1	80.0	74.9	26.3	26.8	950309.8	20.004	517.832	545	100c_tio2	
	520.2	80.0	79.9	100.3	100.1	79.9	74.9	26.3	26.8	950312.8	20.001	520.833	545	100c_tio2	
	522.2	80.0	79.9	100.4	100.0	79.9	74.9	26.3	26.8	950315.8	20.004	523.831	545	100c_tio2	
	526.2	80.0	79.9	100.5	100.1	79.9	75.0	26.3	26.9	950318.8	20.004	526.831	545	100c_tio2	
	528.2	80.0	79.9	100.5	100.1	79.9	74.9	26.3	26.8	950321.8	20.004	529.832	545	100c_tio2	
	532.2	80.0	79.9	100.6	100.1	80.0	74.9	26.3	26.8	950324.8	20.004	532.832	545	100c_tio2	
	534.2	80.0	80.0	100.6	100.1	79.9	75.0	26.3	26.9	950327.8	20.001	535.831	545	100c_tio2	
	538.2	80.0	79.9	100.6	100.0	79.9	74.9	26.3	26.8	950330.8	20.001	538.834	545	100c_tio2	
	540.2	80.0	79.9	100.6	100.1	80.0	74.9	26.3	26.8	950333.8	20.007	541.831	545	100c_tio2	
	544.2	80.0	80.0	100.6	100.1	80.0	75.0	26.3	26.8	950336.8	19.992	544.831	544	100c_tio2	
	546.2	80.0	79.9	100.5	100.0	80.0	75.0	26.3	26.8	950339.8	19.995	547.832	544	100c_tio2	
	550.2	80.0	79.9	100.5	100.1	80.0	74.9	26.3	26.8	950342.8	19.998	550.834	544	100c_tio2	
	552.2	80.0	80.0	100.5	100.1	79.9	74.9	26.3	26.8	950345.8	19.998	553.832	544	100c_tio2	
	556.2	80.0	80.0	100.5	100.1	79.9	74.9	26.3	26.8	950348.8	20.001	556.832	544	100c_tio2	
	558.2	80.0	80.0	100.5	100.1	80.0	75.0	26.3	26.9	950351.8	20.001	559.833	544	100c_tio2	
	562.2	80.0	80.0	100.6	100.1	80.0	74.9	26.3	26.8	950354.8	20.001	562.832	544	100c_tio2	
	564.2	80.0	80.0	100.6	100.1	80.0	75.0	26.3	26.8	950357.8	19.965	565.832	544	100c_tio2	
	568.2	80.0	80.0	100.7	100.1	80.0	75.0	26.3	26.8	950360.8	20.010	568.832	544	100c_tio2	
	570.2	80.0	80.0	100.7	100.1	79.9	75.0	26.3	26.9	950363.8	20.004	571.831	544	100c_tio2	
	574.2	80.0	80.0	100.8	100.1	80.0	75.0	26.3	26.8	950366.8	20.001	574.833	544	100c_tio2	
	576.2	80.0	80.0	100.9	100.1	80.0	75.0	26.2	26.8	950369.8	20.029	577.834	544	100c_tio2	
	580.2	80.0	80.0	100.9	100.1	79.9	75.0	26.3	26.8	950372.8	20.001	580.832	544	100c_tio2	
	582.2	80.0	80.0	101.0	100.1	80.0	75.0	26.3	26.8	950375.8	20.004	583.832	544	100c_tio2	
	586.2	80.0	80.0	100.9	100.1	79.9	74.9	26.3	26.8	950378.8	20.007	586.832	543	100c_tio2	
	588.2	80.0	80.0	100.9	100.1	80.0	74.9	26.3	26.8	950381.8	20.007	589.833	543	100c_tio2	
	592.2	80.0	80.0	100.9	100.1	80.0	75.0	26.2	26.8	950384.8	19.995	592.832	543	100c_tio2	
	594.2	80.0	80.0	100.8	100.1	80.0	75.0	26.2	26.8	950387.8	20.004	595.833	543	100c_tio2	
	598.2	80.0	80.0	100.8	100.1	79.9	75.0	26.3	26.8	950390.8	20.001	598.832	543	100c_tio2	
	600.2	80.0	80.0	100.7	100.1	80.0	75.0	26.3	26.8	950393.8	20.001	601.832	543	100c_tio2	
	604.2	80.0	80.0	100.7	100.1	80.0	75.0	26.2	26.8	950396.8	19.998	604.830	543	100c_tio2	
	606.2	80.0	80.0	100.6	100.1	79.9	75.0	26.3	26.8	950399.8	20.041	607.831	543	100c_tio2	
	610.2	80.0	80.0	100.5	100.1	80.0	74.9	26.3	26.8	950402.8	20.007	610.832	543	100c_tio2	
	612.2	80.0	79.9	100.5	100.1	80.0	74.9	26.2	26.8	950405.8	19.995	613.833	543	100c_tio2	
