	Heater Time	Heater 6 	Heater 7	Heater 8	Heater 9	Heater 10	Heater 11	Heater 12	Heater 13	Heater 14	Heater 15	Heater 16	Heater 17	Program Time	MFC 1	MFC Time	Cycles Remaining	Recipe	Loop
	896.3	200.0	200.6	200.0	200.1	35.9	50.6	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766859.8	29.907	897.090	157	Thermal Al2O3 STANDARD	
	898.3	200.0	200.6	200.0	200.1	36.0	50.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766862.8	29.895	900.090	157	Thermal Al2O3 STANDARD	
	902.3	200.0	200.5	200.0	200.0	35.9	50.6	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766865.8	29.858	903.091	157	Thermal Al2O3 STANDARD	
	904.3	199.9	200.6	200.0	200.1	36.0	50.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766868.8	29.877	906.091	157	Thermal Al2O3 STANDARD	
	908.3	200.1	200.7	200.2	200.1	36.0	50.6	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766871.8	29.919	909.091	157	Thermal Al2O3 STANDARD	
	910.3	200.0	200.6	200.0	200.1	35.9	50.5	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766874.8	29.932	912.092	157	Thermal Al2O3 STANDARD	
	914.3	200.0	200.6	200.0	200.1	36.0	50.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766877.8	29.883	915.091	156	Thermal Al2O3 STANDARD	
	916.3	199.9	200.5	200.0	200.0	35.9	50.5	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766880.8	29.889	918.091	156	Thermal Al2O3 STANDARD	
	920.3	199.9	200.5	200.0	200.1	35.9	50.4	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766883.8	29.846	921.091	156	Thermal Al2O3 STANDARD	
	922.3	200.0	200.6	200.0	200.0	35.9	50.4	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766886.8	29.907	924.091	156	Thermal Al2O3 STANDARD	
	926.3	200.0	200.5	200.0	200.0	35.9	50.4	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766889.8	29.895	927.092	156	Thermal Al2O3 STANDARD	
	928.3	200.0	200.6	200.1	200.0	35.9	50.4	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766892.8	29.871	930.090	156	Thermal Al2O3 STANDARD	
	932.3	200.2	200.7	200.2	200.1	36.0	50.5	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766895.8	29.913	933.090	156	Thermal Al2O3 STANDARD	
	934.3	200.0	200.6	200.0	200.0	35.9	50.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766898.8	29.901	936.091	155	Thermal Al2O3 STANDARD	
	938.3	200.0	200.6	200.1	200.0	35.9	50.3	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766901.8	29.871	939.091	155	Thermal Al2O3 STANDARD	
	940.3	200.0	200.6	200.0	200.1	35.9	50.3	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766904.8	29.895	942.092	155	Thermal Al2O3 STANDARD	
	944.3	200.0	200.5	200.0	200.1	35.9	50.3	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766907.8	29.926	945.091	155	Thermal Al2O3 STANDARD	
	946.3	200.0	200.5	199.9	200.0	35.9	50.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766910.8	29.877	948.090	155	Thermal Al2O3 STANDARD	
	950.3	200.0	200.6	200.0	200.0	35.9	50.3	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766913.8	29.883	951.090	155	Thermal Al2O3 STANDARD	
	952.3	200.0	200.5	200.0	200.1	35.9	50.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766916.8	29.797	954.091	155	Thermal Al2O3 STANDARD	
	956.3	200.0	200.5	200.0	200.0	35.9	50.2	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766919.8	29.889	957.092	154	Thermal Al2O3 STANDARD	
	958.3	200.0	200.5	200.0	200.0	35.9	50.2	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766922.8	29.919	960.091	154	Thermal Al2O3 STANDARD	
	962.3	200.0	200.5	200.0	200.1	35.9	50.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766925.8	29.907	963.091	154	Thermal Al2O3 STANDARD	
	964.3	200.0	200.5	200.0	200.0	35.9	50.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766928.8	29.883	966.090	154	Thermal Al2O3 STANDARD	
	968.3	200.0	200.6	200.0	200.0	35.9	50.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766931.8	29.865	969.090	154	Thermal Al2O3 STANDARD	
	970.3	200.0	200.5	200.0	200.0	35.9	50.1	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766934.8	29.980	972.091	154	Thermal Al2O3 STANDARD	
	974.3	200.0	200.5	200.0	200.1	35.9	50.1	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766937.8	29.932	975.091	154	Thermal Al2O3 STANDARD	
	976.3	200.0	200.5	200.0	200.0	35.9	50.1	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766940.8	29.889	978.091	153	Thermal Al2O3 STANDARD	
	980.3	200.0	200.6	200.0	200.0	35.9	50.1	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766943.8	29.852	981.091	153	Thermal Al2O3 STANDARD	
	982.3	200.1	200.6	200.0	200.0	35.9	50.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766946.8	29.932	984.090	153	Thermal Al2O3 STANDARD	
	986.3	200.0	200.5	200.0	200.0	35.9	50.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766949.8	29.865	987.091	153	Thermal Al2O3 STANDARD	
	988.3	200.1	200.5	200.1	200.0	35.9	50.0	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766952.8	29.926	990.091	153	Thermal Al2O3 STANDARD	
	992.3	200.0	200.5	200.0	200.0	35.9	50.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766955.8	29.901	993.091	153	Thermal Al2O3 STANDARD	
	994.3	199.8	200.3	199.8	199.8	35.8	49.9	27.3	 0.0	 0.0	27.9	 0.0	 0.0	766958.8	29.962	996.091	153	Thermal Al2O3 STANDARD	
	998.3	200.0	200.5	200.0	200.0	35.9	49.9	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766961.8	29.895	999.091	152	Thermal Al2O3 STANDARD	
	1000.3	200.0	200.5	200.0	200.0	35.9	49.9	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766964.8	29.883	1002.091	152	Thermal Al2O3 STANDARD	
	1004.3	200.1	200.5	200.1	200.0	35.9	49.9	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766967.8	29.913	1005.090	152	Thermal Al2O3 STANDARD	
	1006.3	200.0	200.5	200.0	200.0	35.9	49.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766970.8	29.889	1008.091	152	Thermal Al2O3 STANDARD	
	1010.3	200.0	200.5	200.0	200.1	35.9	49.8	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766973.8	29.901	1011.091	152	Thermal Al2O3 STANDARD	
	1012.3	200.0	200.5	200.0	200.1	35.9	49.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766976.8	29.913	1014.091	152	Thermal Al2O3 STANDARD	
	1016.3	199.9	200.4	200.1	200.1	35.9	49.8	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766979.8	29.950	1017.091	152	Thermal Al2O3 STANDARD	goto;014185
	1018.3	200.0	200.5	200.0	200.0	35.9	49.8	27.4	 0.0	 0.0	28.0	 0.0	 0.0	766982.8	29.944	1020.090	151	Thermal Al2O3 STANDARD	
	1022.3	200.0	200.5	200.1	200.0	35.9	49.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766985.8	29.846	1023.091	151	Thermal Al2O3 STANDARD	
	1024.3	200.0	200.4	200.0	200.0	35.9	49.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766988.8	29.932	1026.091	151	Thermal Al2O3 STANDARD	
	1028.3	200.0	200.5	200.0	200.0	35.9	49.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766991.8	29.858	1029.091	151	Thermal Al2O3 STANDARD	
	1030.3	200.0	200.4	200.0	200.0	35.9	49.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766994.8	29.828	1032.092	151	Thermal Al2O3 STANDARD	
	1034.3	200.0	200.5	200.0	200.0	35.9	49.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	766997.8	29.871	1035.090	151	Thermal Al2O3 STANDARD	
	1036.3	200.1	200.5	200.1	200.1	35.9	49.7	27.4	 0.0	 0.0	28.0	 0.0	 0.0	767000.8	29.956	1038.090	150	Thermal Al2O3 STANDARD	
	1040.3	200.0	200.5	200.0	200.1	35.9	49.6	27.4	 0.0	 0.0	28.0	 0.0	 0.0	767003.8	29.932	1041.091	150	Thermal Al2O3 STANDARD	
	1042.3	200.1	200.4	200.0	200.1	35.9	49.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767006.8	29.858	1044.091	150	Thermal Al2O3 STANDARD	
	1046.3	200.0	200.4	200.0	200.1	35.9	49.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767009.8	29.944	1047.091	150	Thermal Al2O3 STANDARD	
	1048.3	200.1	200.4	200.0	200.1	35.9	49.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767012.8	29.907	1050.091	150	Thermal Al2O3 STANDARD	
	1052.3	200.0	200.5	200.0	200.0	35.9	49.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767015.8	29.895	1053.090	150	Thermal Al2O3 STANDARD	
	1054.3	200.0	200.4	200.1	200.1	35.9	49.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767018.8	29.901	1056.090	150	Thermal Al2O3 STANDARD	
	1058.3	199.9	200.3	200.0	200.0	35.9	49.5	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767021.8	29.877	1059.091	149	Thermal Al2O3 STANDARD	
	1060.3	200.0	200.5	200.1	200.1	35.9	49.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767024.8	29.889	1062.092	149	Thermal Al2O3 STANDARD	
	1064.3	200.0	200.4	200.1	200.0	35.9	49.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767027.8	29.938	1065.091	149	Thermal Al2O3 STANDARD	
	1066.3	200.0	200.4	200.0	199.9	35.9	49.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767030.8	29.913	1068.091	149	Thermal Al2O3 STANDARD	
	1070.3	200.0	200.4	200.1	200.0	35.9	49.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767033.8	29.932	1071.090	149	Thermal Al2O3 STANDARD	
	1072.3	200.0	200.4	200.0	199.8	35.8	49.3	27.2	 0.0	 0.0	28.0	 0.0	 0.0	767036.8	29.938	1074.090	149	Thermal Al2O3 STANDARD	
	1076.3	200.0	200.4	200.0	200.0	35.9	49.4	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767039.8	29.926	1077.091	149	Thermal Al2O3 STANDARD	
	1078.3	200.0	200.4	200.0	200.0	35.9	49.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767042.8	29.938	1080.091	148	Thermal Al2O3 STANDARD	
	1082.3	200.2	200.6	200.2	200.1	36.0	49.4	27.4	 0.0	 0.0	28.0	 0.0	 0.0	767045.8	29.883	1083.091	148	Thermal Al2O3 STANDARD	
	1084.3	200.0	200.3	200.0	200.0	35.9	49.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767048.8	29.895	1086.092	148	Thermal Al2O3 STANDARD	
	1088.3	200.0	200.4	200.0	200.0	35.9	49.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767051.8	29.907	1089.090	148	Thermal Al2O3 STANDARD	
	1090.3	200.0	200.4	200.0	200.1	35.9	49.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767054.8	29.895	1092.090	148	Thermal Al2O3 STANDARD	
	1094.3	200.0	200.4	200.0	200.0	35.9	49.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767057.8	29.810	1095.091	148	Thermal Al2O3 STANDARD	
	1096.3	200.0	200.3	200.0	200.0	35.9	49.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767060.8	29.883	1098.091	148	Thermal Al2O3 STANDARD	
	1100.3	200.0	200.3	200.0	200.0	35.9	49.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767063.8	29.865	1101.091	147	Thermal Al2O3 STANDARD	
	1102.3	200.0	200.4	200.1	200.0	35.9	49.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767066.8	29.913	1104.091	147	Thermal Al2O3 STANDARD	
	1106.3	200.0	200.4	200.0	200.0	35.9	49.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767069.8	29.889	1107.090	147	Thermal Al2O3 STANDARD	
	1108.3	200.0	200.3	200.0	200.1	35.9	49.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767072.8	29.926	1110.090	147	Thermal Al2O3 STANDARD	
	1112.3	200.0	200.4	200.0	200.0	35.9	49.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767075.8	29.840	1113.091	147	Thermal Al2O3 STANDARD	
	1114.3	200.0	200.3	200.0	200.1	35.9	49.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767078.8	29.865	1116.091	147	Thermal Al2O3 STANDARD	
	1118.3	200.1	200.3	200.0	200.1	35.9	49.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767081.8	29.950	1119.091	147	Thermal Al2O3 STANDARD	
	1120.3	200.0	200.3	200.0	200.0	35.9	49.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767084.8	29.926	1122.091	146	Thermal Al2O3 STANDARD	
	1124.3	200.1	200.5	200.1	200.2	36.0	49.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767087.8	29.901	1125.090	146	Thermal Al2O3 STANDARD	
	1126.3	200.0	200.3	199.9	200.0	36.0	49.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767090.8	29.889	1128.091	146	Thermal Al2O3 STANDARD	
	1130.3	200.0	200.3	199.9	200.0	35.9	49.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767093.8	29.901	1131.091	146	Thermal Al2O3 STANDARD	
	1132.3	200.0	200.3	200.0	200.0	35.9	49.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767096.8	29.938	1134.091	146	Thermal Al2O3 STANDARD	
	1136.3	200.1	200.4	200.0	200.0	35.9	49.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767099.8	29.889	1137.091	146	Thermal Al2O3 STANDARD	
	1138.3	200.0	200.3	200.0	200.0	35.9	49.0	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767102.8	29.926	1140.090	145	Thermal Al2O3 STANDARD	
	1142.3	200.0	200.3	200.0	200.1	35.9	49.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767105.8	29.889	1143.090	145	Thermal Al2O3 STANDARD	
	1144.3	200.0	200.3	200.0	200.0	35.9	48.9	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767108.8	29.871	1146.091	145	Thermal Al2O3 STANDARD	
	1148.3	200.0	200.3	200.0	200.1	35.9	48.9	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767111.8	29.889	1149.091	145	Thermal Al2O3 STANDARD	
	1150.3	200.0	200.3	200.0	200.0	35.9	48.9	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767114.8	29.877	1152.092	145	Thermal Al2O3 STANDARD	
	1154.3	200.1	200.3	200.0	200.0	35.9	48.9	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767117.8	29.907	1155.091	145	Thermal Al2O3 STANDARD	
	1156.3	200.0	200.2	200.0	200.0	35.9	48.9	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767120.8	29.938	1158.090	145	Thermal Al2O3 STANDARD	
	1160.3	200.0	200.2	200.0	200.0	35.9	48.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767123.8	29.877	1161.090	144	Thermal Al2O3 STANDARD	
	1162.3	200.0	200.2	200.0	200.0	35.9	48.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767126.8	29.883	1164.091	144	Thermal Al2O3 STANDARD	
	1166.3	200.0	200.2	200.0	200.0	35.9	48.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767129.8	29.919	1167.092	144	Thermal Al2O3 STANDARD	
	1168.3	200.1	200.3	200.0	200.0	35.9	48.8	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767132.8	29.877	1170.091	144	Thermal Al2O3 STANDARD	
	1172.3	199.8	200.1	200.0	200.1	35.9	48.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767135.8	29.889	1173.091	144	Thermal Al2O3 STANDARD	
	1174.3	199.9	200.2	200.0	200.1	35.9	48.7	27.3	 0.0	 0.0	28.1	 0.0	 0.0	767138.8	29.871	1176.090	144	Thermal Al2O3 STANDARD	
	1178.3	200.0	200.2	200.0	200.1	35.9	48.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767141.8	29.907	1179.090	144	Thermal Al2O3 STANDARD	
	1180.3	200.0	200.2	200.0	200.0	35.9	48.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767144.8	29.919	1182.092	143	Thermal Al2O3 STANDARD	
	1184.3	200.0	200.2	199.9	199.8	35.9	48.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767147.8	29.919	1185.091	143	Thermal Al2O3 STANDARD	
	1186.3	200.0	200.2	200.0	200.0	35.9	48.7	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767150.8	29.944	1188.091	143	Thermal Al2O3 STANDARD	
	1190.3	200.0	200.2	200.0	200.0	35.9	48.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767153.8	29.889	1191.091	143	Thermal Al2O3 STANDARD	
	1192.3	200.0	200.3	200.0	200.1	36.0	48.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767156.8	29.840	1194.090	143	Thermal Al2O3 STANDARD	
	1196.3	200.0	200.2	200.0	200.1	35.9	48.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767159.8	29.834	1197.091	143	Thermal Al2O3 STANDARD	
	1198.3	200.0	200.2	200.0	200.0	35.9	48.6	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767162.8	29.932	1200.091	143	Thermal Al2O3 STANDARD	
	1202.3	200.0	200.2	200.1	200.0	35.9	48.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767165.8	29.901	1203.091	142	Thermal Al2O3 STANDARD	
	1204.3	200.0	200.2	200.0	200.1	36.0	48.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767168.8	29.889	1206.091	142	Thermal Al2O3 STANDARD	
	1208.3	200.0	200.2	200.0	200.1	36.0	48.5	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767171.8	29.871	1209.091	142	Thermal Al2O3 STANDARD	
	1210.3	200.0	200.2	200.1	200.0	35.9	48.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767174.8	29.938	1212.091	142	Thermal Al2O3 STANDARD	
	1214.3	200.0	200.2	200.1	200.1	36.0	48.5	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767177.8	29.926	1215.090	142	Thermal Al2O3 STANDARD	
	1216.3	200.0	200.2	200.1	200.0	36.0	48.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767180.8	29.944	1218.091	142	Thermal Al2O3 STANDARD	
	1220.3	200.1	200.1	200.0	200.1	36.0	48.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767183.8	29.932	1221.092	142	Thermal Al2O3 STANDARD	
	1222.3	200.0	200.2	200.1	200.1	36.0	48.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767186.8	29.846	1224.091	141	Thermal Al2O3 STANDARD	
	1226.3	200.0	200.1	200.1	200.0	36.0	48.4	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767189.8	29.883	1227.091	141	Thermal Al2O3 STANDARD	
	1228.3	200.1	200.2	199.9	199.9	35.9	48.4	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767192.8	29.883	1230.090	141	Thermal Al2O3 STANDARD	
	1232.3	200.0	200.2	200.0	200.1	36.0	48.3	27.2	 0.0	 0.0	28.0	 0.0	 0.0	767195.8	29.907	1233.091	141	Thermal Al2O3 STANDARD	
	1234.3	200.0	200.1	200.0	200.1	36.0	48.3	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767198.8	29.901	1236.091	141	Thermal Al2O3 STANDARD	
	1238.3	199.9	200.1	200.1	200.1	36.0	48.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767201.8	29.901	1239.091	141	Thermal Al2O3 STANDARD	
	1240.3	200.0	200.1	200.0	200.0	36.0	48.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767204.8	29.932	1242.091	141	Thermal Al2O3 STANDARD	
	1244.3	200.0	200.2	200.1	200.1	36.0	48.3	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767207.8	29.901	1245.090	140	Thermal Al2O3 STANDARD	
	1246.3	199.9	200.1	200.0	200.0	35.9	48.2	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767210.8	29.980	1248.090	140	Thermal Al2O3 STANDARD	
	1250.3	200.0	200.1	200.0	200.0	36.0	48.2	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767213.8	29.938	1251.091	140	Thermal Al2O3 STANDARD	
	1252.3	200.0	200.1	200.0	200.0	36.0	48.2	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767216.8	29.895	1254.091	140	Thermal Al2O3 STANDARD	
	1256.3	200.0	200.1	200.0	200.1	36.0	48.2	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767219.8	29.840	1257.091	140	Thermal Al2O3 STANDARD	
	1258.3	200.0	200.0	200.0	200.1	36.0	48.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767222.8	29.889	1260.092	140	Thermal Al2O3 STANDARD	
	1262.3	200.0	200.1	200.0	200.0	36.0	48.2	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767225.8	29.919	1263.090	139	Thermal Al2O3 STANDARD	
	1264.3	200.0	200.2	200.1	200.2	36.0	48.2	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767228.8	29.901	1266.090	139	Thermal Al2O3 STANDARD	
	1268.3	199.9	200.1	200.0	200.0	35.9	48.1	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767231.8	29.889	1269.091	139	Thermal Al2O3 STANDARD	
	1270.3	200.0	200.1	200.0	200.0	36.0	48.1	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767234.8	29.877	1272.091	139	Thermal Al2O3 STANDARD	
	1274.3	200.0	200.0	199.8	199.8	35.9	48.1	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767237.8	29.828	1275.091	139	Thermal Al2O3 STANDARD	
	1276.3	200.0	200.1	200.0	200.0	36.0	48.1	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767240.8	29.919	1278.091	139	Thermal Al2O3 STANDARD	
	1280.3	199.9	200.1	200.0	200.0	35.9	48.0	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767243.8	29.950	1281.090	139	Thermal Al2O3 STANDARD	
	1282.3	200.0	200.1	200.0	199.9	36.0	48.0	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767246.8	29.871	1284.090	138	Thermal Al2O3 STANDARD	
	1286.3	200.0	200.1	200.0	200.1	36.0	48.0	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767249.8	29.901	1287.091	138	Thermal Al2O3 STANDARD	
	1288.3	200.0	200.0	200.0	200.1	36.0	48.0	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767252.8	29.919	1290.091	138	Thermal Al2O3 STANDARD	
	1292.3	200.0	200.1	200.0	200.0	36.0	48.0	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767255.8	29.895	1293.091	138	Thermal Al2O3 STANDARD	
	1294.3	200.0	200.1	200.0	200.0	36.0	48.0	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767258.8	29.840	1296.091	138	Thermal Al2O3 STANDARD	
	1298.3	200.0	200.0	200.0	200.0	36.0	47.9	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767261.8	29.944	1299.090	138	Thermal Al2O3 STANDARD	
	1300.3	200.0	200.0	200.0	200.0	36.0	47.9	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767264.8	29.932	1302.090	138	Thermal Al2O3 STANDARD	
	1304.3	200.0	200.0	200.0	200.1	35.9	47.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767267.8	29.913	1305.091	137	Thermal Al2O3 STANDARD	
	1306.3	200.0	200.1	200.0	200.0	36.0	47.9	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767270.8	29.846	1308.091	137	Thermal Al2O3 STANDARD	
	1310.3	200.0	200.0	200.0	200.0	36.0	47.9	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767273.8	29.926	1311.091	137	Thermal Al2O3 STANDARD	
	1312.3	200.0	200.0	200.0	200.0	35.9	47.8	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767276.8	29.907	1314.091	137	Thermal Al2O3 STANDARD	
	1316.3	200.0	200.0	200.0	200.0	35.9	47.8	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767279.8	29.944	1317.090	137	Thermal Al2O3 STANDARD	
	1318.3	200.0	200.1	200.0	200.0	36.0	47.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767282.8	29.913	1320.091	137	Thermal Al2O3 STANDARD	
	1322.3	200.0	200.0	200.0	200.0	35.9	47.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767285.8	29.938	1323.091	137	Thermal Al2O3 STANDARD	
	1324.3	200.0	200.0	200.0	200.0	35.9	47.8	27.2	 0.0	 0.0	27.8	 0.0	 0.0	767288.8	29.944	1326.091	136	Thermal Al2O3 STANDARD	
	1328.3	199.7	199.8	200.0	200.0	35.9	47.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767291.8	29.834	1329.091	136	Thermal Al2O3 STANDARD	
	1330.3	200.0	200.0	200.0	200.1	35.9	47.7	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767294.8	29.889	1332.090	136	Thermal Al2O3 STANDARD	
	1334.3	200.0	200.0	200.0	200.1	35.9	47.7	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767297.8	29.895	1335.090	136	Thermal Al2O3 STANDARD	
	1336.3	200.0	200.0	200.0	200.0	35.9	47.7	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767300.8	29.919	1338.091	136	Thermal Al2O3 STANDARD	
	1340.3	200.0	200.0	200.0	200.1	35.9	47.7	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767303.8	29.950	1341.091	136	Thermal Al2O3 STANDARD	
	1342.3	200.0	200.0	200.0	200.0	35.9	47.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767306.8	29.901	1344.091	136	Thermal Al2O3 STANDARD	
	1346.3	200.0	200.0	200.0	200.0	35.9	47.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767309.8	29.956	1347.092	135	Thermal Al2O3 STANDARD	
	1348.3	200.1	200.1	200.1	200.1	35.9	47.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767312.8	29.932	1350.090	135	Thermal Al2O3 STANDARD	
	1352.3	200.0	200.0	200.0	200.0	35.9	47.6	27.2	 0.0	 0.0	27.8	 0.0	 0.0	767315.8	29.932	1353.090	135	Thermal Al2O3 STANDARD	
