	Pressure Time	Pressure 	Cycles Remaining	Recipe	Loop
	18.716	 0.347	19	ALD1 Pulse	
	18.867	 0.343	19	ALD1 Pulse	
	19.014	 0.342	19	ALD1 Pulse	
	19.165	 0.337	19	ALD1 Pulse	
	19.315	 0.337	19	ALD1 Pulse	
	19.465	 0.337	19	ALD1 Pulse	
	19.641	 0.340	19	ALD1 Pulse	
	19.764	 0.338	19	ALD1 Pulse	
	19.914	 0.338	19	ALD1 Pulse	
	20.065	 0.337	19	ALD1 Pulse	
	20.215	 0.338	19	ALD1 Pulse	
	20.365	 0.338	18	ALD1 Pulse	
	20.517	 0.342	18	ALD1 Pulse	
	20.664	 0.342	18	ALD1 Pulse	
	20.814	 0.342	18	ALD1 Pulse	
	20.965	 0.342	18	ALD1 Pulse	
	21.117	 0.342	18	ALD1 Pulse	
	21.265	 0.342	18	ALD1 Pulse	
	21.414	 0.342	18	ALD1 Pulse	
	21.650	 0.344	18	ALD1 Pulse	
	21.714	 0.342	18	ALD1 Pulse	
	21.864	 0.342	18	ALD1 Pulse	
	22.014	 0.343	18	ALD1 Pulse	
	22.165	 0.343	18	ALD1 Pulse	
	22.315	 0.342	18	ALD1 Pulse	
	22.466	 0.343	18	ALD1 Pulse	
	22.615	 0.343	18	ALD1 Pulse	
	22.764	 0.342	18	ALD1 Pulse	
	22.914	 0.343	18	ALD1 Pulse	
	23.065	 0.356	18	ALD1 Pulse	
	23.215	 0.366	18	ALD1 Pulse	
	23.365	 0.371	18	ALD1 Pulse	
	23.515	 0.381	18	ALD1 Pulse	
	23.664	 0.382	18	ALD1 Pulse	
	23.815	 0.388	18	ALD1 Pulse	
	23.965	 0.388	18	ALD1 Pulse	
	24.116	 0.388	18	ALD1 Pulse	
	24.265	 0.376	18	ALD1 Pulse	
	24.414	 0.359	18	ALD1 Pulse	
	24.565	 0.355	18	ALD1 Pulse	
	24.715	 0.347	18	ALD1 Pulse	
	24.865	 0.337	18	ALD1 Pulse	
	25.014	 0.331	18	ALD1 Pulse	
	25.164	 0.331	18	ALD1 Pulse	
	25.314	 0.331	18	ALD1 Pulse	
	25.465	 0.327	18	ALD1 Pulse	
	25.645	 0.329	18	ALD1 Pulse	
	25.764	 0.327	18	ALD1 Pulse	
	25.914	 0.331	18	ALD1 Pulse	
	26.063	 0.331	18	ALD1 Pulse	
	26.214	 0.331	18	ALD1 Pulse	
	26.364	 0.331	17	ALD1 Pulse	
	26.516	 0.337	17	ALD1 Pulse	
	26.664	 0.337	17	ALD1 Pulse	
	26.815	 0.337	17	ALD1 Pulse	
	26.963	 0.338	17	ALD1 Pulse	
	27.115	 0.337	17	ALD1 Pulse	
	27.266	 0.337	17	ALD1 Pulse	
	27.415	 0.338	17	ALD1 Pulse	
	27.648	 0.340	17	ALD1 Pulse	
	27.715	 0.337	17	ALD1 Pulse	
	27.865	 0.337	17	ALD1 Pulse	
	28.013	 0.338	17	ALD1 Pulse	
	28.166	 0.338	17	ALD1 Pulse	
	28.314	 0.337	17	ALD1 Pulse	
	28.465	 0.338	17	ALD1 Pulse	
	28.616	 0.337	17	ALD1 Pulse	
	28.764	 0.338	17	ALD1 Pulse	
	28.914	 0.338	17	ALD1 Pulse	
	29.066	 0.337	17	ALD1 Pulse	
	29.214	 0.342	17	ALD1 Pulse	
	29.365	 0.351	17	ALD1 Pulse	
	29.513	 0.355	17	ALD1 Pulse	
	29.663	 0.365	17	ALD1 Pulse	
	29.816	 0.369	17	ALD1 Pulse	
	29.963	 0.370	17	ALD1 Pulse	
	30.113	 0.376	17	ALD1 Pulse	
	30.265	 0.377	17	ALD1 Pulse	
	30.414	 0.370	17	ALD1 Pulse	
	30.565	 0.361	17	ALD1 Pulse	
	30.714	 0.352	17	ALD1 Pulse	
	30.864	 0.348	17	ALD1 Pulse	
	31.016	 0.338	17	ALD1 Pulse	
	31.165	 0.338	17	ALD1 Pulse	
	31.315	 0.333	17	ALD1 Pulse	
	31.466	 0.328	17	ALD1 Pulse	
	31.645	 0.328	17	ALD1 Pulse	
	31.765	 0.328	17	ALD1 Pulse	
	31.914	 0.328	17	ALD1 Pulse	
	32.065	 0.328	17	ALD1 Pulse	
	32.214	 0.328	17	ALD1 Pulse	
	32.364	 0.332	16	ALD1 Pulse	
	32.518	 0.332	16	ALD1 Pulse	
	32.663	 0.332	16	ALD1 Pulse	
	32.814	 0.332	16	ALD1 Pulse	
	32.965	 0.331	16	ALD1 Pulse	
	33.115	 0.332	16	ALD1 Pulse	
	33.264	 0.332	16	ALD1 Pulse	
	33.414	 0.331	16	ALD1 Pulse	
	33.647	 0.339	16	ALD1 Pulse	
	33.715	 0.337	16	ALD1 Pulse	
	33.865	 0.337	16	ALD1 Pulse	
	34.015	 0.337	16	ALD1 Pulse	
	34.165	 0.337	16	ALD1 Pulse	
	34.315	 0.337	16	ALD1 Pulse	
	34.465	 0.338	16	ALD1 Pulse	
	34.615	 0.337	16	ALD1 Pulse	
	34.764	 0.337	16	ALD1 Pulse	
	34.917	 0.337	16	ALD1 Pulse	
	35.064	 0.332	16	ALD1 Pulse	
	35.213	 0.337	16	ALD1 Pulse	
	35.364	 0.332	16	ALD1 Pulse	
	35.516	 0.342	16	ALD1 Pulse	
	35.668	 0.346	16	ALD1 Pulse	
	35.815	 0.355	16	ALD1 Pulse	
	35.965	 0.361	16	ALD1 Pulse	
	36.115	 0.365	16	ALD1 Pulse	
	36.268	 0.365	16	ALD1 Pulse	
	36.416	 0.368	16	ALD1 Pulse	
	36.564	 0.365	16	ALD1 Pulse	
	36.714	 0.359	16	ALD1 Pulse	
	36.867	 0.352	16	ALD1 Pulse	
	37.015	 0.344	16	ALD1 Pulse	
	37.163	 0.337	16	ALD1 Pulse	
	37.314	 0.332	16	ALD1 Pulse	
	37.466	 0.328	16	ALD1 Pulse	
	37.648	 0.330	16	ALD1 Pulse	
	37.766	 0.327	16	ALD1 Pulse	
	37.916	 0.322	16	ALD1 Pulse	
	38.066	 0.323	16	ALD1 Pulse	
	38.214	 0.328	16	ALD1 Pulse	
	38.364	 0.328	15	ALD1 Pulse	
	38.517	 0.327	15	ALD1 Pulse	
	38.665	 0.328	15	ALD1 Pulse	
	38.814	 0.329	15	ALD1 Pulse	
	38.964	 0.328	15	ALD1 Pulse	
	39.115	 0.329	15	ALD1 Pulse	
	39.265	 0.328	15	ALD1 Pulse	
	39.417	 0.333	15	ALD1 Pulse	
	39.646	 0.333	15	ALD1 Pulse	
	39.714	 0.333	15	ALD1 Pulse	
	39.864	 0.332	15	ALD1 Pulse	
	40.015	 0.333	15	ALD1 Pulse	
	40.166	 0.332	15	ALD1 Pulse	
	40.314	 0.333	15	ALD1 Pulse	
	40.465	 0.332	15	ALD1 Pulse	
	40.615	 0.332	15	ALD1 Pulse	
	40.764	 0.331	15	ALD1 Pulse	
	40.914	 0.332	15	ALD1 Pulse	
	41.064	 0.331	15	ALD1 Pulse	
	41.215	 0.331	15	ALD1 Pulse	
	41.372	 0.333	15	ALD1 Pulse	
	41.514	 0.331	15	ALD1 Pulse	
	41.667	 0.342	15	ALD1 Pulse	
	41.815	 0.346	15	ALD1 Pulse	
	41.965	 0.351	15	ALD1 Pulse	
	42.116	 0.355	15	ALD1 Pulse	
	42.265	 0.359	15	ALD1 Pulse	
	42.414	 0.365	15	ALD1 Pulse	
	42.564	 0.364	15	ALD1 Pulse	
	42.717	 0.364	15	ALD1 Pulse	
	42.865	 0.355	15	ALD1 Pulse	
	43.014	 0.352	15	ALD1 Pulse	
	43.165	 0.346	15	ALD1 Pulse	
	43.315	 0.337	15	ALD1 Pulse	
	43.465	 0.331	15	ALD1 Pulse	
	43.647	 0.329	15	ALD1 Pulse	
	43.764	 0.322	15	ALD1 Pulse	
	43.916	 0.323	15	ALD1 Pulse	
	44.065	 0.323	15	ALD1 Pulse	
	44.214	 0.322	15	ALD1 Pulse	
	44.364	 0.323	15	ALD1 Pulse	
	44.516	 0.323	15	ALD1 Pulse	
	44.663	 0.328	15	ALD1 Pulse	
	44.815	 0.327	15	ALD1 Pulse	
	44.965	 0.328	15	ALD1 Pulse	
	45.114	 0.328	15	ALD1 Pulse	
	45.264	 0.327	15	ALD1 Pulse	
	45.414	 0.327	15	ALD1 Pulse	
	45.645	 0.334	15	ALD1 Pulse	
	45.714	 0.331	15	ALD1 Pulse	
	45.864	 0.331	15	ALD1 Pulse	
	46.013	 0.332	15	ALD1 Pulse	
	46.167	 0.332	15	ALD1 Pulse	
	46.315	 0.332	15	ALD1 Pulse	
	46.465	 0.332	15	ALD1 Pulse	
	46.614	 0.332	15	ALD1 Pulse	
	46.764	 0.332	15	ALD1 Pulse	
	46.913	 0.332	15	ALD1 Pulse	
	47.065	 0.332	15	ALD1 Pulse	
	47.216	 0.332	15	ALD1 Pulse	
	47.364	 0.333	14	ALD1 Pulse	
	47.515	 0.332	14	ALD1 Pulse	
	47.663	 0.333	14	ALD1 Pulse	
	47.814	 0.332	14	ALD1 Pulse	
	47.966	 0.343	14	ALD1 Pulse	
	48.114	 0.348	14	ALD1 Pulse	
	48.266	 0.352	14	ALD1 Pulse	
	48.416	 0.356	14	ALD1 Pulse	
	48.563	 0.360	14	ALD1 Pulse	
	48.715	 0.365	14	ALD1 Pulse	
	48.864	 0.365	14	ALD1 Pulse	
	49.013	 0.355	14	ALD1 Pulse	
	49.166	 0.351	14	ALD1 Pulse	
	49.313	 0.342	14	ALD1 Pulse	
	49.463	 0.338	14	ALD1 Pulse	
	49.661	 0.332	14	ALD1 Pulse	
	49.764	 0.327	14	ALD1 Pulse	
	49.916	 0.322	14	ALD1 Pulse	
	50.064	 0.327	14	ALD1 Pulse	
	50.214	 0.322	14	ALD1 Pulse	
	50.364	 0.322	14	ALD1 Pulse	
	50.517	 0.322	14	ALD1 Pulse	
	50.664	 0.322	14	ALD1 Pulse	
	50.815	 0.322	14	ALD1 Pulse	
	50.964	 0.322	14	ALD1 Pulse	
	51.115	 0.327	14	ALD1 Pulse	
	51.265	 0.327	14	ALD1 Pulse	
	51.414	 0.327	14	ALD1 Pulse	
	51.648	 0.329	14	ALD1 Pulse	
	51.714	 0.327	14	ALD1 Pulse	
	51.867	 0.327	14	ALD1 Pulse	
	52.016	 0.327	14	ALD1 Pulse	
	52.165	 0.331	14	ALD1 Pulse	
	52.314	 0.332	14	ALD1 Pulse	
	52.465	 0.332	14	ALD1 Pulse	
	52.615	 0.332	14	ALD1 Pulse	
	52.765	 0.331	14	ALD1 Pulse	
	52.915	 0.332	14	ALD1 Pulse	
	53.064	 0.332	14	ALD1 Pulse	
	53.216	 0.332	14	ALD1 Pulse	
	53.365	 0.331	13	ALD1 Pulse	
	53.514	 0.332	13	ALD1 Pulse	
	53.664	 0.332	13	ALD1 Pulse	
	53.813	 0.331	13	ALD1 Pulse	
	53.968	 0.332	13	ALD1 Pulse	
	54.115	 0.331	13	ALD1 Pulse	
	54.264	 0.342	13	ALD1 Pulse	
	54.415	 0.347	13	ALD1 Pulse	
	54.564	 0.351	13	ALD1 Pulse	
	54.714	 0.355	13	ALD1 Pulse	
	54.866	 0.360	13	ALD1 Pulse	
	55.013	 0.361	13	ALD1 Pulse	
	55.164	 0.361	13	ALD1 Pulse	
	55.315	 0.356	13	ALD1 Pulse	
	55.464	 0.348	13	ALD1 Pulse	
	55.648	 0.339	13	ALD1 Pulse	
	55.764	 0.339	13	ALD1 Pulse	
	55.913	 0.333	13	ALD1 Pulse	
	56.066	 0.328	13	ALD1 Pulse	
	56.217	 0.328	13	ALD1 Pulse	
	56.363	 0.324	13	ALD1 Pulse	
	56.517	 0.324	13	ALD1 Pulse	
	56.666	 0.323	13	ALD1 Pulse	
	56.814	 0.323	13	ALD1 Pulse	
	56.963	 0.323	13	ALD1 Pulse	
	57.114	 0.323	13	ALD1 Pulse	
	57.266	 0.323	13	ALD1 Pulse	
	57.413	 0.328	13	ALD1 Pulse	
	57.639	 0.329	13	ALD1 Pulse	
	57.714	 0.327	13	ALD1 Pulse	
	57.865	 0.327	13	ALD1 Pulse	
	58.016	 0.327	13	ALD1 Pulse	
	58.163	 0.331	13	ALD1 Pulse	
	58.314	 0.331	13	ALD1 Pulse	
	58.465	 0.331	13	ALD1 Pulse	
	58.616	 0.327	13	ALD1 Pulse	
	58.766	 0.331	13	ALD1 Pulse	
	58.914	 0.331	13	ALD1 Pulse	
	59.065	 0.331	13	ALD1 Pulse	
	59.215	 0.331	13	ALD1 Pulse	
	59.365	 0.331	12	ALD1 Pulse	
	59.516	 0.332	12	ALD1 Pulse	
	59.663	 0.332	12	ALD1 Pulse	
	59.814	 0.331	12	ALD1 Pulse	
	59.966	 0.331	12	ALD1 Pulse	
	60.114	 0.332	12	ALD1 Pulse	
	60.265	 0.331	12	ALD1 Pulse	
	60.415	 0.336	12	ALD1 Pulse	
	60.564	 0.342	12	ALD1 Pulse	
	60.714	 0.347	12	ALD1 Pulse	
	60.866	 0.351	12	ALD1 Pulse	
	61.015	 0.356	12	ALD1 Pulse	
	61.165	 0.358	12	ALD1 Pulse	
	61.314	 0.359	12	ALD1 Pulse	
	61.464	 0.356	12	ALD1 Pulse	
	61.667	 0.349	12	ALD1 Pulse	
	61.765	 0.342	12	ALD1 Pulse	
	61.914	 0.336	12	ALD1 Pulse	
	62.064	 0.331	12	ALD1 Pulse	
	62.217	 0.327	12	ALD1 Pulse	
	62.365	 0.327	12	ALD1 Pulse	
	62.518	 0.322	12	ALD1 Pulse	
	62.666	 0.322	12	ALD1 Pulse	
	62.813	 0.323	12	ALD1 Pulse	
	62.964	 0.323	12	ALD1 Pulse	
	63.115	 0.323	12	ALD1 Pulse	
	63.265	 0.324	12	ALD1 Pulse	
	63.414	 0.324	12	ALD1 Pulse	
	63.644	 0.324	12	ALD1 Pulse	
	63.715	 0.324	12	ALD1 Pulse	
	63.865	 0.328	12	ALD1 Pulse	
	64.014	 0.328	12	ALD1 Pulse	
	64.165	 0.328	12	ALD1 Pulse	
	64.315	 0.328	12	ALD1 Pulse	
	64.465	 0.329	12	ALD1 Pulse	
	64.615	 0.328	12	ALD1 Pulse	
	64.764	 0.328	12	ALD1 Pulse	
	64.913	 0.328	12	ALD1 Pulse	
	65.065	 0.328	12	ALD1 Pulse	
	65.214	 0.328	12	ALD1 Pulse	
	65.364	 0.328	11	ALD1 Pulse	
	65.515	 0.328	11	ALD1 Pulse	
	65.664	 0.332	11	ALD1 Pulse	
	65.815	 0.332	11	ALD1 Pulse	
	65.963	 0.332	11	ALD1 Pulse	
	66.114	 0.331	11	ALD1 Pulse	
	66.266	 0.331	11	ALD1 Pulse	
	66.414	 0.331	11	ALD1 Pulse	
	66.563	 0.331	11	ALD1 Pulse	
	66.716	 0.337	11	ALD1 Pulse	
	66.864	 0.341	11	ALD1 Pulse	
	67.014	 0.346	11	ALD1 Pulse	
	67.166	 0.351	11	ALD1 Pulse	
	67.314	 0.355	11	ALD1 Pulse	
	67.464	 0.355	11	ALD1 Pulse	
	67.650	 0.357	11	ALD1 Pulse	
	67.764	 0.351	11	ALD1 Pulse	
	67.915	 0.342	11	ALD1 Pulse	
	68.064	 0.338	11	ALD1 Pulse	
	68.216	 0.331	11	ALD1 Pulse	
	68.365	 0.327	11	ALD1 Pulse	
	68.518	 0.327	11	ALD1 Pulse	
	68.665	 0.324	11	ALD1 Pulse	
	68.814	 0.323	11	ALD1 Pulse	
	68.964	 0.322	11	ALD1 Pulse	
	69.116	 0.323	11	ALD1 Pulse	
	69.264	 0.323	11	ALD1 Pulse	
	69.415	 0.323	11	ALD1 Pulse	
	69.642	 0.325	11	ALD1 Pulse	
	69.715	 0.323	11	ALD1 Pulse	
	69.865	 0.323	11	ALD1 Pulse	
	70.016	 0.323	11	ALD1 Pulse	
	70.163	 0.327	11	ALD1 Pulse	
	70.314	 0.328	11	ALD1 Pulse	
	70.465	 0.328	11	ALD1 Pulse	
	70.616	 0.328	11	ALD1 Pulse	
	70.764	 0.328	11	ALD1 Pulse	
	70.915	 0.328	11	ALD1 Pulse	
	71.065	 0.328	11	ALD1 Pulse	
	71.213	 0.328	11	ALD1 Pulse	
	71.364	 0.328	10	ALD1 Pulse	
	71.514	 0.329	10	ALD1 Pulse	
	71.664	 0.329	10	ALD1 Pulse	
	71.815	 0.329	10	ALD1 Pulse	
	71.965	 0.329	10	ALD1 Pulse	
	72.114	 0.329	10	ALD1 Pulse	
	72.267	 0.329	10	ALD1 Pulse	
	72.416	 0.329	10	ALD1 Pulse	
	72.576	 0.329	10	ALD1 Pulse	
	72.714	 0.329	10	ALD1 Pulse	
	72.864	 1.465	10	ALD1 Pulse	
	73.015	 7.002	10	ALD1 Pulse	
	73.163	21.934	10	ALD1 Pulse	
	73.314	46.768	10	ALD1 Pulse	
	73.465	89.335	10	ALD1 Pulse	
	73.648	146.509	10	ALD1 Pulse	
	73.764	150.315	10	ALD1 Pulse	
	73.914	228.179	10	ALD1 Pulse	
	74.065	207.674	10	ALD1 Pulse	
	74.214	188.614	10	ALD1 Pulse	
